OTU ID	Consensus Lineage
22554	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
22556	Proteobacteria;Alphaproteobacteria;Rhizobiales
22558	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
22565	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
22578	
22583	
22587	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
22588	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
22589	Proteobacteria
22592	Proteobacteria
22595	
22601	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
22602	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
22605	Proteobacteria;Alphaproteobacteria
22608	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Crenotrichaceae;Terrimonas
22609	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
22611	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
22615	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Solirubrobacter
22619	
22621	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
22624	
22631	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22635	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium
22639	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae
22640	Proteobacteria;Betaproteobacteria;Burkholderiales;Incertae sedis 5
22641	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis
22642	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;Arthrobacter
22645	Bacteroidetes
22648	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
22649	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
22651	Proteobacteria;Alphaproteobacteria;Rhizobiales
22652	
22657	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae 1;Bacillus
22658	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
22661	Bacteroidetes
22662	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
22665	
22671	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
22673	Proteobacteria;Deltaproteobacteria;Desulfuromonales;Geobacteraceae;Geobacter
22675	TM7;TM7_genera_incertae_sedis
22676	Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
22677	
22679	Proteobacteria;Alphaproteobacteria;Rhizobiales
22681	
22685	
22686	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
22688	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
22692	
22696	
22698	
22699	Actinobacteria;Actinobacteria
22702	
22717	Firmicutes;Bacilli;Bacillales
22721	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
22722	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22724	
22726	Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus
22729	OD1;OD1_genera_incertae_sedis
22732	Cyanobacteria;Cyanobacteria
22737	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22739	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
22740	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22743	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
22747	
22748	
22759	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
22762	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
22767	Firmicutes;Clostridia;Clostridiales
22768	TM7;TM7_genera_incertae_sedis
22772	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Intrasporangiaceae;Janibacter
22773	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp17
22777	
22784	Proteobacteria;Alphaproteobacteria
22786	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22787	
22796	Bacteroidetes;Sphingobacteria;Sphingobacteriales
22797	
22801	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
22802	Proteobacteria;Alphaproteobacteria
22804	
22809	
22811	
22812	Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Leptotrichia
22815	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Dermabacteraceae;Dermabacter
22821	Proteobacteria
22828	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
22838	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
22840	
22843	Proteobacteria
22845	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
22848	Bacteroidetes
22851	
22853	
22854	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae
22861	Chloroflexi;Chloroflexi;Chloroflexales;Chloroflexaceae
22862	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
22863	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
22866	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
22867	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
22870	
22872	Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Hydrogenophilus
22873	
22881	Bacteroidetes
22883	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
22884	Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
22889	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
22891	
22892	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
22898	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
22900	
22903	Firmicutes;Bacilli;Bacillales
22907	Proteobacteria;Alphaproteobacteria;Rhizobiales
22918	Firmicutes;Bacilli;Bacillales
22920	Proteobacteria;Deltaproteobacteria
22923	
22924	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
22927	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
22928	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
22934	Firmicutes;Clostridia;Clostridiales
22935	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Nitratireductor
22936	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
22943	Firmicutes;Clostridia;Clostridiales
22944	
22946	Cyanobacteria;Cyanobacteria;Family I;GpI
22954	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia
22960	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Hymenobacter
22962	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium
22964	Root
22968	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
22969	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
22970	Proteobacteria;Deltaproteobacteria;Myxococcales;Sorangineae;Polyangiaceae
22972	Proteobacteria;Betaproteobacteria
22981	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
22989	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
22990	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
22992	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Cytophaga
22998	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Solirubrobacter
23002	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
23004	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23005	TM7;TM7_genera_incertae_sedis
23007	
23010	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
23013	
23023	Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
23026	Bacteroidetes
23031	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
23036	Proteobacteria
23040	
23041	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
23045	Proteobacteria;Alphaproteobacteria
23052	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae
23061	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
23064	Actinobacteria;Actinobacteria
23069	Proteobacteria;Deltaproteobacteria;Myxococcales;Sorangineae;Polyangiaceae
23081	
23085	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae
23088	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
23091	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23094	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
23101	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
23104	
23106	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;Arthrobacter
23110	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23112	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Brevibacteriaceae;Brevibacterium
23113	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Craurococcus
23114	Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
23118	
23120	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23124	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Intrasporangiaceae;Knoellia
23129	Proteobacteria;Alphaproteobacteria;Rhizobiales
23133	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae
23134	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
23139	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
23140	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
23143	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
23144	Proteobacteria
23146	
23160	Proteobacteria;Alphaproteobacteria;Rhizobiales
23164	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
23169	
23170	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
23185	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae Incertae Sedis
23187	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
23188	
23190	OD1;OD1_genera_incertae_sedis
23196	
23200	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23205	Firmicutes;Bacilli;Bacillales
23212	Proteobacteria;Alphaproteobacteria
23214	
23216	Proteobacteria;Alphaproteobacteria
23221	Proteobacteria;Alphaproteobacteria
23223	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
23226	
23231	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
23232	
23233	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;Micromonospora
23234	Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
23240	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23242	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
23248	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae
23251	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp10
23254	Proteobacteria;Betaproteobacteria
23262	Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Centipeda
23263	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp5
23266	Root
23270	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
23275	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
23277	Proteobacteria;Alphaproteobacteria;Rhizobiales
23280	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp15
23281	Proteobacteria;Alphaproteobacteria;Rhizobiales
23286	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
23289	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
23293	
23295	Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacteriaceae 2;Granulicatella
23296	
23306	Proteobacteria;Betaproteobacteria
23310	
23313	
23318	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Cellvibrio
23320	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23323	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
23327	
23328	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
23332	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
23333	
23336	
23338	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
23339	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
23342	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23346	Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema
23357	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
23358	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23373	
23380	Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter
23381	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
23387	
23391	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23395	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
23402	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
23407	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23408	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23409	Proteobacteria;Betaproteobacteria
23414	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae
23421	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes
23427	Proteobacteria;Alphaproteobacteria
23429	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23432	Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
23433	
23435	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
23436	
23441	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
23444	
23447	
23453	
23458	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
23460	Firmicutes;Clostridia;Clostridiales
23461	Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
23463	Proteobacteria
23466	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
23473	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
23474	Bacteroidetes
23477	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
23485	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae
23488	Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Cystobacteraceae
23489	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
23493	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23498	Proteobacteria;Alphaproteobacteria;Rhizobiales
23500	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp17
23502	
23510	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
23511	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
23515	
23519	Proteobacteria;Alphaproteobacteria;Rhizobiales
23520	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
23521	Proteobacteria;Betaproteobacteria;Burkholderiales
23523	Bacteroidetes
23529	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae
23531	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp16
23534	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
23537	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
23539	TM7;TM7_genera_incertae_sedis
23540	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae
23558	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23561	
23562	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter
23563	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
23566	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae Incertae Sedis
23574	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
23575	Firmicutes;Clostridia;Clostridiales
23576	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
23579	Actinobacteria;Actinobacteria;Coriobacteridae;Coriobacteriales;Coriobacterineae;Coriobacteriaceae;Atopobium
23580	
23584	
23585	
23593	OD1;OD1_genera_incertae_sedis
23595	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
23598	
23599	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
23600	Proteobacteria;Betaproteobacteria;Burkholderiales;Incertae sedis 5;Tepidimonas
23601	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
23602	Firmicutes;Clostridia;Clostridiales
23609	Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Selenomonas
23615	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae
23617	Firmicutes;Bacilli;Bacillales;Planococcaceae;Pasteuriaceae Incertae Sedis
23620	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae;Zimmermannella
23625	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Dermabacteraceae;Brachybacterium
23627	
23628	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae
23629	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae
23631	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
23633	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Intrasporangiaceae
23635	Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae
23636	
23638	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23644	
23647	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;Rothia
23652	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;Rothia
23657	Proteobacteria
23662	
23665	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23668	
23670	Proteobacteria;Betaproteobacteria;Burkholderiales;Incertae sedis 5
23673	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
23676	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Sporocytophaga
23678	Proteobacteria;Alphaproteobacteria
23681	
23685	Proteobacteria
23686	Proteobacteria;Deltaproteobacteria
23688	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
23690	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
23700	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23701	Proteobacteria;Alphaproteobacteria;Rhizobiales
23702	
23709	Firmicutes;Bacilli;Bacillales;Bacillaceae
23714	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23717	Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
23720	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
23722	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
23730	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
23731	
23736	Bacteroidetes
23738	
23743	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae
23746	Proteobacteria
23751	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23760	Bacteroidetes;Sphingobacteria;Sphingobacteriales
23762	Proteobacteria
23772	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
23773	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
23774	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter
23779	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
23782	
23785	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
23795	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Propionibacteriaceae;Microlunatus
23797	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
23805	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
23807	Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Cystobacteraceae;Anaeromyxobacter
23811	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella
23814	Firmicutes;Clostridia;Clostridiales
